_id,date_created,thumbnails,image_path,caption,comments,design,isApproved,likes,order,performance,post_id,product_id,rating,review,reviewType,software,tags,userid,valueformoney,__v
5f7d51c282e9e3f34aecc340,2020-10-07T10:57:28.000Z,[],"[""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo440.jpeg"",""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo441.jpeg""]",rotation test,[],0,false,"[{""_id"":{""$oid"":""5fb62fdb6c91613628fa509c""},""user_id"":""TJIfeTrxWrPAzxyMqviY8lqHdhg1""},{""_id"":{""$oid"":""5fb62fdb6c91613628fa509d""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""}]",9998983,0,-MJ0WpecIzeFZqdHPP0a,-MEmajdZOpR0kaN-PNnO,5,false,Earn 10 :: Upload basic product review,0,rotation test,d49QrLhFunX3OkT6qmDOGuix9sY2,0,0
5f7d521782e9e3f34aecc37e,2020-10-07T10:58:53.000Z,[],"[""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo460.jpeg""]",rotation test single image,[],0,false,[],9998982,0,-MJ0X9WagLKiIJUSQLYO,mr7wo3khxcea6yf,4,false,Earn 10 :: Upload basic product review,0,rotation test single image,d49QrLhFunX3OkT6qmDOGuix9sY2,0,0
5f7e978f82e9e3f34aecc3dd,2020-10-08T10:07:34.000Z,[],"[""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo470.jpeg"",""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo471.jpeg""]",rotation test,[],0,false,"[{""_id"":{""$oid"":""603a68459200e374d6c2b87e""},""user_id"":""TJIfeTrxWrPAzxyMqviY8lqHdhg1""}]",9998981,0,-MJ5V-DSDABCrzxojRSp,-MEmajfhJQyboWfXSSSf,4,false,Earn 10 :: Upload basic product review,0,rotation test,d49QrLhFunX3OkT6qmDOGuix9sY2,0,0
5f8143f282e9e3f34aecc47a,2020-10-10T10:47:40.000Z,[],"[""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo90.jpeg""]","test 4, double images","[{""_id"":{""$oid"":""5fa68a5e2b158dcdaf5a6932""},""comment"":""failed"",""comment_id"":""-MJFxcbYViBD_0iilVZq"",""date_created"":""2020-10-10T10:53:14Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",4,false,"[{""_id"":{""$oid"":""5fa68a5e2b158dcdaf5a6933""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",9998973,3,-MJFwLXmZKRHXEE0qUPu,g1vnp3b5f4xeli8,4,false,Earn 10 :: Upload basic product review,4,"test 4, double images",r6dTo4VrzzgQcTFUHTbEnyEWr5O2,3,0
5f81476482e9e3f34aecc49e,2020-10-10T11:02:18.000Z,[],"[""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo490.jpeg""]",testing rotation,[],0,false,[],9998970,0,-MJFzhceWLtqHakk0tda,tavogs2yr8wx5m4,5,false,Earn 10 :: Upload basic product review,0,testing rotation,d49QrLhFunX3OkT6qmDOGuix9sY2,0,0
5f814a5b82e9e3f34aecc4d8,2020-10-10T11:15:02.000Z,[],"[""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo170.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo171.jpeg""]",two galleey,"[{""_id"":{""$oid"":""5fb62fd36c91613628fa5097""},""comment"":""e"",""comment_id"":""-MLXYHexRh0POC_mAYTh"",""date_created"":""2020-11-07T17:22:44Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""5fb62fd36c91613628fa5098""},""comment"":""xd"",""comment_id"":""-MLXYIMYv-BgwCXjfESt"",""date_created"":""2020-11-07T17:22:46Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""5fb62fd36c91613628fa5099""},""comment"":""we"",""comment_id"":""-MLXYO1LJg0dBYcI8kKm"",""date_created"":""2020-11-07T17:23:10Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",3,false,"[{""_id"":{""$oid"":""5fb62fd36c91613628fa509a""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""}]",9998968,3,-MJG1bH78U0qK1ql2r_w,532xwcmejtrad8n,2,false,Earn 10 :: Upload basic product review,4,two galleey,r6dTo4VrzzgQcTFUHTbEnyEWr5O2,3,0
5f814bfd82e9e3f34aecc4e1,2020-10-10T11:22:00.000Z,[],"[""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo130.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo131.jpeg""]",two images thumbnial test,[],3,false,[],9998967,3,-MJG3CMYZhGgD7zA83jO,2lxkcswvzrjfoq4,3,false,Earn 10 :: Upload basic product review,3,two images thumbnial test,r6dTo4VrzzgQcTFUHTbEnyEWr5O2,3,0
5f814c2782e9e3f34aecc4e8,2020-10-10T11:22:39.000Z,[],"[""https://cdn.revmeup.in/userphotos/fcWZ83mRpINYbyIjDfpGorQj3iF2/photo60G3L.jpeg"",""https://cdn.revmeup.in/userphotos/fcWZ83mRpINYbyIjDfpGorQj3iF2/photo61.jpeg""]",nice,[],0,false,"[{""_id"":{""$oid"":""60072cc5869d0e5c8bb9026e""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""60072cc5869d0e5c8bb9026f""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""}]",9998966,0,-MJG3MfP4ff0vVK5NJkR,ahmkjfb2puyg1nq,5,false,Earn 10 :: Upload basic product review,0,nice,fcWZ83mRpINYbyIjDfpGorQj3iF2,0,0
5f814cc382e9e3f34aecc502,2020-10-10T11:25:15.000Z,[],"[""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo500.jpeg""]",bBa,[],0,false,[],9998964,0,-MJG3xofl1iG6Fgj9-_s,d315hgsue9fpv0o,5,false,Earn 10 :: Upload basic product review,0,bBa,d49QrLhFunX3OkT6qmDOGuix9sY2,0,0
5f81504b82e9e3f34aecc545,2020-10-10T11:40:19.000Z,[],"[""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo510.jpeg""]",bB,[],0,false,[],9998963,0,-MJG7PXcDSz0en6q-Anf,2lxkcswvzrjfoq4,4,false,Earn 10 :: Upload basic product review,0,bB,d49QrLhFunX3OkT6qmDOGuix9sY2,0,0
5f8178f882e9e3f34aecc59b,2020-10-10T14:33:54.000Z,[],"[""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo260.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo261.jpeg""]",rotation from camera,[],2,false,[],9998959,3,-MJGk7Zu_AX0R-zGo69g,sfhbvyretp345wq,2,false,Earn 10 :: Upload basic product review,3,rotation from camera,r6dTo4VrzzgQcTFUHTbEnyEWr5O2,4,0
5f817c8582e9e3f34aecc5b8,2020-10-10T14:49:03.000Z,[],"[""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo360.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo361.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo362.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo363.jpeg""]",gxxy,"[{""_id"":{""$oid"":""5fa68b682b158dcdaf5a6973""},""comment"":""ok"",""comment_id"":""-MLXB_XC89Ob4fRKxOyc"",""date_created"":""2020-11-07T15:43:31Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",4,false,"[{""_id"":{""$oid"":""5fa68b682b158dcdaf5a6974""},""user_id"":""ZKh5adE6Lvb2lQGrru9LEKWQUXq2""},{""_id"":{""$oid"":""5fa68b682b158dcdaf5a6975""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",9998955,4,-MJGnaVNLKzp56H-Q6-K,wqy3v8fs0gbkrx1,4,false,Earn 10 :: Upload basic product review,4,gxxy,r6dTo4VrzzgQcTFUHTbEnyEWr5O2,3,0
5f82b49d82e9e3f34aecc6c1,2020-10-11T13:00:41.000Z,[],"[""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo150LZL.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo151LZM.jpeg""]",test gallery and camera,"[{""_id"":{""$oid"":""5faa2e7f3fe65316ec04e514""},""comment"":""hia"",""comment_id"":""-MJcAQRgo_pa-Kz-x29n"",""date_created"":""2020-10-14T23:04:45Z"",""taggedUsers"":{},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""}]",4,false,"[{""_id"":{""$oid"":""5faa2e7f3fe65316ec04e515""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""},{""_id"":{""$oid"":""5faa2e7f3fe65316ec04e516""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",9998953,3,-MJLZNP5w0JkKpKxM2pd,1i75pdafs0qkuo9,2,false,Earn 10 :: Upload basic product review,3,test gallery and camera,r6dTo4VrzzgQcTFUHTbEnyEWr5O2,4,0
5f82b50682e9e3f34aecc6c9,2020-10-11T13:02:26.000Z,[],"[""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo170LZk.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo171LZl.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo172.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo173.jpeg""]",image,[],5,false,"[{""_id"":{""$oid"":""60003cbe869d0e5c8bb8cf22""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",9998952,4,-MJLZm-z5EzrJRCnAnhN,qbdkc1y5pnfu680,5,false,Earn 10 :: Upload basic product review,4,image,r6dTo4VrzzgQcTFUHTbEnyEWr5O2,4,0
5f82f25f82e9e3f34aecc760,2020-10-11T17:24:06.000Z,[],"[""https://cdn.revmeup.in/userphotos/ZKh5adE6Lvb2lQGrru9LEKWQUXq2/photo20MVf.jpeg""]",Feel,[],4,false,"[{""_id"":{""$oid"":""5ff41f15869d0e5c8bb85d01""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",9998939,0,-MJMVgGWjLxkyRh-2mjG,-MEmajdml0i3WuYSBneH,5,false,Earn 10 :: Upload basic product review,0,Feel,ZKh5adE6Lvb2lQGrru9LEKWQUXq2,0,0
5f82f2de82e9e3f34aecc7b9,2020-10-11T17:26:14.000Z,[],"[""https://cdn.revmeup.in/userphotos/ZKh5adE6Lvb2lQGrru9LEKWQUXq2/photo30.jpeg""]",Got,[],4,false,[],9998938,0,-MJMWAM1-FCKSu8E2bFs,dv9g67ke0tj5814,5,false,Earn 10 :: Upload basic product review,0,Got,ZKh5adE6Lvb2lQGrru9LEKWQUXq2,0,0
5f82f9c882e9e3f34aecc7cc,2020-10-11T17:55:44.000Z,[],"[""https://cdn.revmeup.in/userphotos/fcWZ83mRpINYbyIjDfpGorQj3iF2/photo80.jpeg""]",test,[],0,false,"[{""_id"":{""$oid"":""600009a7869d0e5c8bb8c236""},""user_id"":""SZhpkGLrFIgpAY9IwH00W6PhiLw2""}]",9998937,0,-MJMbvNujoN9wq2HIjeS,syhpu25im43l1rv,5,false,Earn 10 :: Upload basic product review,0,test,fcWZ83mRpINYbyIjDfpGorQj3iF2,0,0
5f83002f82e9e3f34aecc7ef,2020-10-11T18:23:02.000Z,[],"[""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo10MfS.jpeg""]",jaja,"[{""_id"":{""$oid"":""5fa63a8a2b158dcdaf5a67f2""},""comment"":""fixed?"",""comment_id"":""-MJNBgnu_Z0nXKB0bGIR"",""date_created"":""2020-10-11T20:36:27Z"",""taggedUsers"":{},""user_id"":""r6dTo4VrzzgQcTFUHTbEnyEWr5O2""}]",0,false,"[{""_id"":{""$oid"":""5fa63a8a2b158dcdaf5a67f3""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",9998935,0,-MJMiAPfOgJBWRthXHYb,-MEmajdZOpR0kaN-PNnO,4,false,Earn 10 :: Upload basic product review,0,jaja,d49QrLhFunX3OkT6qmDOGuix9sY2,0,0
5f831e7b82e9e3f34aecc84e,2020-10-11T20:32:22.000Z,[],"[""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo520.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo521.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo522.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo523.jpeg""]",4 gallery images,"[{""_id"":{""$oid"":""5ff4986d869d0e5c8bb85e2f""},""comment"":""nice"",""comment_id"":""-MLWkQvJnF7Ra7cEPk2M"",""date_created"":""2020-11-07T13:40:32Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""5ff4986d869d0e5c8bb85e30""},""comment"":""very nice"",""comment_id"":""-MLWkVHJ0JdQ49SxVDPs"",""date_created"":""2020-11-07T13:40:50Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",4,false,"[{""_id"":{""$oid"":""5ff4986d869d0e5c8bb85e31""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""5ff4986d869d0e5c8bb85e32""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""}]",9998930,4,-MJNAl4p9r583Tn_h5Rh,0dgj2tzvwpuscq4,4,false,Earn 10 :: Upload basic product review,4,4 gallery images,r6dTo4VrzzgQcTFUHTbEnyEWr5O2,4,0
5f831ed882e9e3f34aecc855,2020-10-11T20:33:55.000Z,[],"[""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo560.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo561.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo562.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo563.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo564.jpeg"",""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo565.jpeg""]",wow,"[{""_id"":{""$oid"":""5ff81391869d0e5c8bb86003""},""comment"":""wow"",""comment_id"":""-MLWmduhI6WEvQIljKlT"",""date_created"":""2020-11-07T13:50:14Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""5ff81391869d0e5c8bb86004""},""comment"":""ij"",""comment_id"":""-MLXCYQ8xsMpgjhSnBuc"",""date_created"":""2020-11-07T15:47:45Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""5ff81391869d0e5c8bb86005""},""comment"":""ok"",""comment_id"":""-MLlwE8Mfjo748R0cLOz"",""date_created"":""2020-11-10T17:06:02Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",4,false,"[{""_id"":{""$oid"":""5ff81391869d0e5c8bb86006""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",9998929,5,-MJNB6nzA7ADTlRTygJT,kpbwoxzedcq3784,5,false,Earn 10 :: Upload basic product review,5,wow,r6dTo4VrzzgQcTFUHTbEnyEWr5O2,5,0
5f831f7582e9e3f34aecc869,2020-10-11T20:36:27.000Z,[],"[""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo530.jpeg""]",log Q hi saw Jo Ann kB as,[],0,false,[],9998928,0,-MJNBhzPbJzMV11HrwvU,BLJSORXMACHVTRNVVV,4,false,Earn 10 :: Upload basic product review,0,log Q hi saw Jo Ann kB as,d49QrLhFunX3OkT6qmDOGuix9sY2,0,0
5f831fe782e9e3f34aecc8e0,2020-10-11T20:38:26.000Z,[],"[""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo580.jpeg""]",ok,[],3,false,"[{""_id"":{""$oid"":""604a2b06d75114b14dae5bd9""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",9998926,2,-MJNC8sCZhsyRJJvbbWd,fzen8h56gpjm2b4,3,false,Earn 10 :: Upload basic product review,3,ok,r6dTo4VrzzgQcTFUHTbEnyEWr5O2,4,0
5f83206482e9e3f34aecc8e9,2020-10-11T20:40:32.000Z,[],"[""https://cdn.revmeup.in/userphotos/r6dTo4VrzzgQcTFUHTbEnyEWr5O2/photo590.jpeg""]",edited test,"[{""_id"":{""$oid"":""60003c7a869d0e5c8bb8cf0f""},""comment"":""dd"",""comment_id"":""-MLWoL_LVaVVnabOyBXS"",""date_created"":""2020-11-07T13:57:39Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""60003c7a869d0e5c8bb8cf10""},""comment"":""bddbd"",""comment_id"":""-MLWoMLnqo3E1CTFRfiT"",""date_created"":""2020-11-07T13:57:42Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""60003c7a869d0e5c8bb8cf11""},""comment"":""cool"",""comment_id"":""-MLXmsZHo_YUqnGve1PM"",""date_created"":""2020-11-07T18:30:52Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""60003c7a869d0e5c8bb8cf12""},""comment"":""nice"",""comment_id"":""-MLXmuv-iHhLdWWDW-fc"",""date_created"":""2020-11-07T18:31:01Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""60003c7a869d0e5c8bb8cf13""},""comment"":""fff"",""comment_id"":""-MLbU2PmNmJ-Tsq-_MV4"",""date_created"":""2020-11-08T16:22:19Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",3,false,"[{""_id"":{""$oid"":""60003c7a869d0e5c8bb8cf14""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""},{""_id"":{""$oid"":""60003c7a869d0e5c8bb8cf15""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",9998925,2,-MJNCcZhR9Agy1TStsqw,nyhk86jdisgfpol,2,false,Earn 10 :: Upload basic product review,2,edited test,r6dTo4VrzzgQcTFUHTbEnyEWr5O2,3,0
5f843da482e9e3f34aecc951,2020-10-12T16:57:30.000Z,[],"[""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo540RZA.jpeg""]",testing rotation,[],0,false,[],9998921,0,-MJRZBQm5IaXw6YcOE6A,ia31zg8b6ucondf,2,false,Earn 10 :: Upload basic product review,0,testing rotation,d49QrLhFunX3OkT6qmDOGuix9sY2,0,0
5f843e2c82e9e3f34aecc98c,2020-10-12T16:59:47.000Z,[],"[""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo550.jpeg"",""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo551.jpeg"",""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo552.jpeg"",""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo553.jpeg"",""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/video554.mp4""]",testing photo + video + rotation,[],0,false,"[{""_id"":{""$oid"":""60003c8d869d0e5c8bb8cf1b""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",9998920,0,-MJRZhmzl9AF_tQw-Gky,nikon03,4,false,Earn 10 :: Upload basic product review,0,testing photo + video + rotation,d49QrLhFunX3OkT6qmDOGuix9sY2,0,0
5f843ec182e9e3f34aecc9c9,2020-10-12T17:02:16.000Z,[],"[""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/photo600.jpeg"",""https://cdn.revmeup.in/userphotos/d49QrLhFunX3OkT6qmDOGuix9sY2/video601.mp4""]",tetsing photo + video,[],0,false,[],9998919,0,-MJR_H4RrQ5XZCUCutKx,vieo2mzu3pfg0q8,4,false,Earn 10 :: Upload basic product review,0,tetsing photo + video,d49QrLhFunX3OkT6qmDOGuix9sY2,0,0
5f847b2982e9e3f34aecca3a,2020-10-12T21:20:00.000Z,[],"[""https://cdn.revmeup.in/userphotos/SZhpkGLrFIgpAY9IwH00W6PhiLw2/photo20.jpeg""]",This is the coolest laptop ever,[],5,true,"[{""_id"":{""$oid"":""5ffc6de7869d0e5c8bb881b0""},""user_id"":""SZhpkGLrFIgpAY9IwH00W6PhiLw2""},{""_id"":{""$oid"":""5ffc6de7869d0e5c8bb881b1""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""}]",9998918,5,-MJSVGeNsgtYcTg7tzPC,hmw7jck6lpevr30,5,false,Earn 10 :: Upload basic product review,5,This is the coolest laptop ever,SZhpkGLrFIgpAY9IwH00W6PhiLw2,5,0
5f85191782e9e3f34aeccaa6,2020-10-13T08:33:50.000Z,[],"[""https://cdn.revmeup.in/userphotos/7qEozHWPA7ZWUe1qt8M3wiGKkRU2/photo10.jpeg""]",👍Best Deal at best Price,[],5,false,"[{""_id"":{""$oid"":""5ff49473869d0e5c8bb85e26""},""user_id"":""7qEozHWPA7ZWUe1qt8M3wiGKkRU2""}]",9998917,5,-MJUuV9zxxKtgIchUTHE,7suq5wet9m3flrc,5,false,Earn 50 :: Upload basic product review and your selfie with a product,5,👍Best Deal at best Price,7qEozHWPA7ZWUe1qt8M3wiGKkRU2,5,0
5f870753468cb36fd62699b2,2020-10-14T19:42:34.000Z,[],"[""https://cdn.revmeup.in/userphotos/7qEozHWPA7ZWUe1qt8M3wiGKkRU2/photo20.jpeg"",""https://cdn.revmeup.in/userphotos/7qEozHWPA7ZWUe1qt8M3wiGKkRU2/video21.mp4""]",Must Buy,[],5,false,"[{""_id"":{""$oid"":""60003c62869d0e5c8bb8cf04""},""user_id"":""7qEozHWPA7ZWUe1qt8M3wiGKkRU2""},{""_id"":{""$oid"":""60003c62869d0e5c8bb8cf05""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",9998914,5,-MJbS8oPgI0R2m0sKKe8,m3pyoakxw2evhuz,5,false,Earn 10 :: Upload basic product review,5,Must Buy,7qEozHWPA7ZWUe1qt8M3wiGKkRU2,5,0
5f877277468cb36fd626a248,2020-10-15T03:19:41.000Z,[],"[""https://cdn.revmeup.in/userphotos/q9RAKDhy9FW5zi58mYvln0NmON53/photo60d4l.jpeg""]",nice,"[{""_id"":{""$oid"":""60003c53869d0e5c8bb8cefa""},""comment"":"".."",""comment_id"":""-MLX8z8n6X1C-JcpEO3a"",""date_created"":""2020-11-07T15:32:10Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""60003c53869d0e5c8bb8cefb""},""comment"":""..."",""comment_id"":""-MLX91oM3K5WThXCPd94"",""date_created"":""2020-11-07T15:32:25Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""60003c53869d0e5c8bb8cefc""},""comment"":""vav"",""comment_id"":""-MLX95zYPaQ_nzNUXq3-"",""date_created"":""2020-11-07T15:32:50Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""},{""_id"":{""$oid"":""60003c53869d0e5c8bb8cefd""},""comment"":""ok"",""comment_id"":""-MLbR8E_kQR3VNjVntyo"",""date_created"":""2020-11-08T16:09:36Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",0,false,"[{""_id"":{""$oid"":""60003c53869d0e5c8bb8cefe""},""user_id"":""q9RAKDhy9FW5zi58mYvln0NmON53""},{""_id"":{""$oid"":""60003c53869d0e5c8bb8ceff""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",9998913,0,-MJd4m1ub-BeiZMx4i37,9dhw7ykoa0eg1v4,5,false,Earn 10 :: Upload basic product review,0,nice,q9RAKDhy9FW5zi58mYvln0NmON53,0,0
